Name,2nd Grade Math
Description,"2nd grade math covering topics including addition, subtraction, place value, money, time, measurement, data, and geometry."
Publisher,Khan Academy
Grade Level,2nd Grade
Link,https://www.khanacademy.org/math/cc-2nd-grade-math

Title,Description,Action,URL
Measurement: FAQ,,Read,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/x3184e0ec:units-of-length/a/measurement2-faq
Getting a sense of meters and centimeters,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/x3184e0ec:units-of-length/v/getting-a-sense-of-meters-and-centimeters
"Units of length (cm, m)",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/x3184e0ec:units-of-length/e/units-of-length-cm-m
Getting a sense of inches and feet,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/x3184e0ec:units-of-length/v/getting-a-sense-of-inches-and-feet
"Units of length (inch, ft)",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/x3184e0ec:units-of-length/e/units-of-length-inch-ft
Measuring in inches,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/v/measuring-width-in-inches
"Measure lengths (inch, ft)",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/e/measure-lengths-inch-ft
"Measuring lengths (cm, m)",,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/v/measuring-lengths-2
"Measure lengths (cm, m)",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/e/measuring-lengths-2
Measuring lengths in different units,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/v/measuring-lengths-in-different-units
Measure length in different units,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/e/measuring-length-in-different-units
"Unit 6, Quiz 1",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-measuring-length/quiz/cc-2nd-measurement-data-quiz-1
Estimating lengths,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-compare-estimate-length/v/estimating-lengths
Estimate lengths,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-compare-estimate-length/e/estimating-lengths
Estimate lengths (US Customary units),,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-compare-estimate-length/e/estimate-lengths--us-customary-units-
Length word problem example (US Customary),,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/v/length-word-problem-example-us-customary
Length word problem (US customary),,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/e/length-word-problem-us-customary
Length word problems,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/v/length-word-problems
Length word problems,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/e/length-word-problems
"Unit 6, Quiz 2",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/quiz/cc-2nd-measurement-data-quiz-2
Unit 6 test,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data/cc-2nd-length-word-problems/test/cc-2nd-measurement-data-unit-test
Data: FAQ,,Read,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/a/data-faq
Making picture graphs and line plots,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/v/making-line-plots
Picture graphs,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/v/picture-graphs
Make picture graphs,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/e/make-picture-graphs-1
Solve problems with picture graphs,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/e/solving-problems-with-picture-graphs-1
"Unit 7, Quiz 1",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-picture-graphs/quiz/x3184e0ec:data-quiz-1
Creating a bar graph,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-bar-graphs/v/creating-bar-charts-1
Reading bar graphs: bikes,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-bar-graphs/v/solving-problems-with-bar-graphs-2
Make bar graphs,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-bar-graphs/e/make-bar-graphs-1
Solve problems with bar graphs,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-bar-graphs/e/solving-problems-with-bar-graphs-2
"Unit 7, Quiz 2",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-bar-graphs/quiz/x3184e0ec:data-quiz-2
Making picture graphs and line plots,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/v/making-line-plots
Read line plots,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/v/introduction-to-line-plots
Make line plots,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/e/creating-line-plots-1
Solve problems with line plots,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/e/solving-problems-with-line-plots-1
"Unit 7, Quiz 3",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/quiz/x3184e0ec:data-quiz-3
Unit 7 test,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:data/cc-2nd-line-plots/test/x3184e0ec:data-unit-test
Geometry: FAQ,,Read,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/a/geometry2-faq
Recognizing shapes,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/v/recognizing-shapes
Cousin Fal's shape collection,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/v/sides-corners
Identify shapes,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/e/recognizing-shapes
Classify shapes,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/e/classify-shapes
Analyze shapes,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/e/analyze-shapes
Shapes and angles,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/v/shapes-and-angles
Analyze shapes by angles,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/e/analyze-shapes-by-angles
"Unit 8, Quiz 1",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-shapes/quiz/x3184e0ec:geometry-quiz-1
Equal parts of circles and rectangles,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-fractions-of-shapes/v/equal-parts-of-circles-and-rectangles
Equal parts of circles,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-fractions-of-shapes/e/equal-parts-of-circles
Equal parts of rectangles,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/cc-2nd-fractions-of-shapes/e/equal-parts-of-circles-and-rectangles
Equal parts of circles and rectangles,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/x3184e0ec:partition-rectangles/v/equal-parts-of-circles-and-rectangles
Partitioning rectangles,,Watch,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/x3184e0ec:partition-rectangles/v/partition-rectangles
Partitioning rectangles,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/x3184e0ec:partition-rectangles/e/partitioning-rectangles
"Unit 8, Quiz 2",,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/x3184e0ec:partition-rectangles/quiz/x3184e0ec:geometry-quiz-2
Unit 8 test,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/x3184e0ec:geometry/x3184e0ec:partition-rectangles/test/x3184e0ec:geometry-unit-test
Course challenge,,Do,https://www.khanacademy.org/math/cc-2nd-grade-math/test/x3184e0ec:course-challenge
